item_code,sequence,propriete,valeur,unite,is_major,famille,sous_famille
770103730,2,DIAI,,Millimeter,1,ME,ME-RO
770103730,3,SR,,,0,ME,ME-RO
770103730,4,DIAE,,Millimeter,0,ME,ME-RO
770103730,5,EPJ,,,0,ME,ME-RO
770103738,1,TYPE,,,0,ME,ME-RO
770103738,2,DIAI,,Millimeter,1,ME,ME-RO
770103738,3,SR,,,0,ME,ME-RO
770103738,4,DIAE,,Millimeter,0,ME,ME-RO
770103738,5,EPJ,,,0,ME,ME-RO
770103741,1,TYPE,,,0,ME,ME-RO
770103741,2,DIAI,,Millimeter,1,ME,ME-RO
770103741,3,SR,,,0,ME,ME-RO
770103741,4,DIAE,,Millimeter,0,ME,ME-RO
770103741,5,EPJ,,,0,ME,ME-RO
770103742,1,TYPE,,,0,ME,ME-RO
770103742,2,DIAI,,Millimeter,1,ME,ME-RO
770103742,3,SR,,,0,ME,ME-RO
770103742,4,DIAE,,Millimeter,0,ME,ME-RO
770103742,5,EPJ,,,0,ME,ME-RO
770103743,1,TYPE,,,0,ME,ME-RO
770103743,2,DIAI,,Millimeter,1,ME,ME-RO
770103743,3,SR,,,0,ME,ME-RO
770103743,4,DIAE,,Millimeter,0,ME,ME-RO
770103743,5,EPJ,,,0,ME,ME-RO
770103744,1,TYPE,,,0,ME,ME-RO
770103744,2,DIAI,,Millimeter,1,ME,ME-RO
770103744,3,SR,,,0,ME,ME-RO
770103744,4,DIAE,,Millimeter,0,ME,ME-RO
770103744,5,EPJ,,,0,ME,ME-RO
770103745,1,TYPE,,,0,ME,ME-RO
770103745,2,DIAI,,Millimeter,1,ME,ME-RO
770103745,3,SR,,,0,ME,ME-RO
770103745,4,DIAE,,Millimeter,0,ME,ME-RO
770103745,5,EPJ,,,0,ME,ME-RO
770103746,1,TYPE,,,0,ME,ME-RO
770103746,2,DIAI,,Millimeter,1,ME,ME-RO
770103746,3,SR,,,0,ME,ME-RO
770103746,4,DIAE,,Millimeter,0,ME,ME-RO
770103746,5,EPJ,,,0,ME,ME-RO
770103817,1,TYPE,,,0,ME,ME-RO
770103817,2,DIAI,,Millimeter,1,ME,ME-RO
770103817,3,SR,,,0,ME,ME-RO
770103817,4,DIAE,,Millimeter,0,ME,ME-RO
770103817,5,EPJ,,,0,ME,ME-RO
770103917,1,TYPE,,,0,ME,ME-RO
770103917,2,DIAI,,Millimeter,1,ME,ME-RO
770103917,3,SR,,,0,ME,ME-RO
770103917,4,DIAE,,Millimeter,0,ME,ME-RO
770103917,5,EPJ,,,0,ME,ME-RO
770103919,1,TYPE,,,0,ME,ME-RO
770103919,2,DIAI,,Millimeter,1,ME,ME-RO
770103919,3,SR,,,0,ME,ME-RO
770103919,4,DIAE,,Millimeter,0,ME,ME-RO
770103919,5,EPJ,,,0,ME,ME-RO
770103923,1,TYPE,,,0,ME,ME-RO
770103923,2,DIAI,,Millimeter,1,ME,ME-RO
770103923,3,SR,,,0,ME,ME-RO
770103923,4,DIAE,,Millimeter,0,ME,ME-RO
770103923,5,EPJ,,,0,ME,ME-RO
770103924,1,TYPE,,,0,ME,ME-RO
770103924,2,DIAI,,Millimeter,1,ME,ME-RO
770103924,3,SR,,,0,ME,ME-RO
770103924,4,DIAE,,Millimeter,0,ME,ME-RO
770103924,5,EPJ,,,0,ME,ME-RO
770103926,1,TYPE,,,0,ME,ME-RO
770103926,2,DIAI,,Millimeter,1,ME,ME-RO
770103926,3,SR,,,0,ME,ME-RO
770103926,4,DIAE,,Millimeter,0,ME,ME-RO
770103926,5,EPJ,,,0,ME,ME-RO
770103927,1,TYPE,,,0,ME,ME-RO
770103927,2,DIAI,,Millimeter,1,ME,ME-RO
770103927,3,SR,,,0,ME,ME-RO
770103927,4,DIAE,,Millimeter,0,ME,ME-RO
770103927,5,EPJ,,,0,ME,ME-RO
770103931,1,TYPE,,,0,ME,ME-RO
770103931,2,DIAI,,Millimeter,1,ME,ME-RO
770103931,3,SR,,,0,ME,ME-RO
770103931,4,DIAE,,Millimeter,0,ME,ME-RO
770103931,5,EPJ,,,0,ME,ME-RO
770103932,1,TYPE,,,0,ME,ME-RO
770103932,2,DIAI,,Millimeter,1,ME,ME-RO
770103932,3,SR,,,0,ME,ME-RO
770103932,4,DIAE,,Millimeter,0,ME,ME-RO
770103932,5,EPJ,,,0,ME,ME-RO
770104021,1,TYPE,,,0,ME,ME-RO
770104021,2,DIAI,,Millimeter,1,ME,ME-RO
770104021,3,SR,,,0,ME,ME-RO
770104021,4,DIAE,,Millimeter,0,ME,ME-RO
770104021,5,EPJ,,,0,ME,ME-RO
770104022,1,TYPE,,,0,ME,ME-RO
770104022,2,DIAI,,Millimeter,1,ME,ME-RO
770104022,3,SR,,,0,ME,ME-RO
770104022,4,DIAE,,Millimeter,0,ME,ME-RO
770104022,5,EPJ,,,0,ME,ME-RO
770104023,1,TYPE,,,0,ME,ME-RO
770104023,2,DIAI,,Millimeter,1,ME,ME-RO
770104023,3,SR,,,0,ME,ME-RO
770104023,4,DIAE,,Millimeter,0,ME,ME-RO
770104023,5,EPJ,,,0,ME,ME-RO
770104024,1,TYPE,,,0,ME,ME-RO
770104024,2,DIAI,,Millimeter,1,ME,ME-RO
770104024,3,SR,,,0,ME,ME-RO
770104024,4,DIAE,,Millimeter,0,ME,ME-RO
770104024,5,EPJ,,,0,ME,ME-RO
770104032,1,TYPE,,,0,ME,ME-RO
770104032,2,DIAI,,Millimeter,1,ME,ME-RO
770104032,3,SR,,,0,ME,ME-RO
770104032,4,DIAE,,Millimeter,0,ME,ME-RO
770104032,5,EPJ,,,0,ME,ME-RO
770104034,1,TYPE,,,0,ME,ME-RO
770104034,2,DIAI,,Millimeter,1,ME,ME-RO
770104034,3,SR,,,0,ME,ME-RO
770104034,4,DIAE,,Millimeter,0,ME,ME-RO
770104034,5,EPJ,,,0,ME,ME-RO
770104035,1,TYPE,,,0,ME,ME-RO
770104035,2,DIAI,,Millimeter,1,ME,ME-RO
770104035,3,SR,,,0,ME,ME-RO
770104035,4,DIAE,,Millimeter,0,ME,ME-RO
770104035,5,EPJ,,,0,ME,ME-RO
770104036,1,TYPE,,,0,ME,ME-RO
770104036,2,DIAI,,Millimeter,1,ME,ME-RO
770104036,3,SR,,,0,ME,ME-RO
770104036,4,DIAE,,Millimeter,0,ME,ME-RO
770104036,5,EPJ,,,0,ME,ME-RO
770104037,1,TYPE,,,0,ME,ME-RO
770104037,2,DIAI,,Millimeter,1,ME,ME-RO
770104037,3,SR,,,0,ME,ME-RO
770104037,4,DIAE,,Millimeter,0,ME,ME-RO
770104037,5,EPJ,,,0,ME,ME-RO
770104038,1,TYPE,,,0,ME,ME-RO
770104038,2,DIAI,,Millimeter,1,ME,ME-RO
770104038,3,SR,,,0,ME,ME-RO
770104038,4,DIAE,,Millimeter,0,ME,ME-RO
770104038,5,EPJ,,,0,ME,ME-RO
770104039,1,TYPE,,,0,ME,ME-RO
770104039,2,DIAI,,Millimeter,1,ME,ME-RO
770104039,3,SR,,,0,ME,ME-RO
770104039,4,DIAE,,Millimeter,0,ME,ME-RO
770104039,5,EPJ,,,0,ME,ME-RO
770104040,1,TYPE,,,0,ME,ME-RO
770104040,2,DIAI,,Millimeter,1,ME,ME-RO
770104040,3,SR,,,0,ME,ME-RO
770104040,4,DIAE,,Millimeter,0,ME,ME-RO
770104040,5,EPJ,,,0,ME,ME-RO
770104041,1,TYPE,,,0,ME,ME-RO
770104041,2,DIAI,,Millimeter,1,ME,ME-RO
770104041,3,SR,,,0,ME,ME-RO
770104041,4,DIAE,,Millimeter,0,ME,ME-RO
770104041,5,EPJ,,,0,ME,ME-RO
770104042,1,TYPE,,,0,ME,ME-RO
770104042,2,DIAI,,Millimeter,1,ME,ME-RO
770104042,3,SR,,,0,ME,ME-RO
770104042,4,DIAE,,Millimeter,0,ME,ME-RO
770104042,5,EPJ,,,0,ME,ME-RO
770104043,1,TYPE,,,0,ME,ME-RO
770104043,2,DIAI,,Millimeter,1,ME,ME-RO
770104043,3,SR,,,0,ME,ME-RO
770104043,4,DIAE,,Millimeter,0,ME,ME-RO
770104043,5,EPJ,,,0,ME,ME-RO
770104044,1,TYPE,,,0,ME,ME-RO
770104044,2,DIAI,,Millimeter,1,ME,ME-RO
770104044,3,SR,,,0,ME,ME-RO
770104044,4,DIAE,,Millimeter,0,ME,ME-RO
770104044,5,EPJ,,,0,ME,ME-RO
770104045,1,TYPE,,,0,ME,ME-RO
770104045,2,DIAI,,Millimeter,1,ME,ME-RO
770104045,3,SR,,,0,ME,ME-RO
770104045,4,DIAE,,Millimeter,0,ME,ME-RO
770104045,5,EPJ,,,0,ME,ME-RO
770104046,1,TYPE,,,0,ME,ME-RO
770104046,2,DIAI,,Millimeter,1,ME,ME-RO
770104046,3,SR,,,0,ME,ME-RO
770104046,4,DIAE,,Millimeter,0,ME,ME-RO
770104046,5,EPJ,,,0,ME,ME-RO
770104047,1,TYPE,,,0,ME,ME-RO
770104047,2,DIAI,,Millimeter,1,ME,ME-RO
770104047,3,SR,,,0,ME,ME-RO
770104047,4,DIAE,,Millimeter,0,ME,ME-RO
770104047,5,EPJ,,,0,ME,ME-RO
770104050,1,TYPE,,,0,ME,ME-RO
770104050,2,DIAI,,Millimeter,1,ME,ME-RO
770104050,3,SR,,,0,ME,ME-RO
770104050,4,DIAE,,Millimeter,0,ME,ME-RO
770104050,5,EPJ,,,0,ME,ME-RO
770104052,1,TYPE,,,0,ME,ME-RO
770104052,2,DIAI,,Millimeter,1,ME,ME-RO
770104052,3,SR,,,0,ME,ME-RO
770104052,4,DIAE,,Millimeter,0,ME,ME-RO
770104052,5,EPJ,,,0,ME,ME-RO
770104053,1,TYPE,,,0,ME,ME-RO
770104053,2,DIAI,,Millimeter,1,ME,ME-RO
770104053,3,SR,,,0,ME,ME-RO
770104053,4,DIAE,,Millimeter,0,ME,ME-RO
770104053,5,EPJ,,,0,ME,ME-RO
770104054,1,TYPE,,,0,ME,ME-RO
770104054,2,DIAI,,Millimeter,1,ME,ME-RO
770104054,3,SR,,,0,ME,ME-RO
770104054,4,DIAE,,Millimeter,0,ME,ME-RO
770104054,5,EPJ,,,0,ME,ME-RO
770104055,1,TYPE,,,0,ME,ME-RO
770104055,2,DIAI,,Millimeter,1,ME,ME-RO
770104055,3,SR,,,0,ME,ME-RO
770104055,4,DIAE,,Millimeter,0,ME,ME-RO
770104055,5,EPJ,,,0,ME,ME-RO
770104056,1,TYPE,,,0,ME,ME-RO
770104056,2,DIAI,,Millimeter,1,ME,ME-RO
770104056,3,SR,,,0,ME,ME-RO
770104056,4,DIAE,,Millimeter,0,ME,ME-RO
770104056,5,EPJ,,,0,ME,ME-RO
770104057,1,TYPE,,,0,ME,ME-RO
770104057,2,DIAI,,Millimeter,1,ME,ME-RO
770104057,3,SR,,,0,ME,ME-RO
770104057,4,DIAE,,Millimeter,0,ME,ME-RO
770104057,5,EPJ,,,0,ME,ME-RO
770104058,1,TYPE,,,0,ME,ME-RO
770104058,2,DIAI,,Millimeter,1,ME,ME-RO
770104058,3,SR,,,0,ME,ME-RO
770104058,4,DIAE,,Millimeter,0,ME,ME-RO
770104058,5,EPJ,,,0,ME,ME-RO
770110021,1,TYPE,,,0,ME,ME-RO
770110021,2,DIAI,,Millimeter,1,ME,ME-RO
770110021,3,SR,,,0,ME,ME-RO
770110021,4,DIAE,,Millimeter,0,ME,ME-RO
770110021,5,EPJ,,,0,ME,ME-RO
770110036,1,TYPE,,,0,ME,ME-RO
770110036,2,DIAI,,Millimeter,1,ME,ME-RO
770110036,3,SR,,,0,ME,ME-RO
770110036,4,DIAE,,Millimeter,0,ME,ME-RO
770110036,5,EPJ,,,0,ME,ME-RO
770110711,1,TYPE,,,0,ME,ME-RO
770110711,2,DIAI,,Millimeter,1,ME,ME-RO
770110711,3,SR,,,0,ME,ME-RO
770110711,4,DIAE,,Millimeter,0,ME,ME-RO
770110711,5,EPJ,,,0,ME,ME-RO
770110712,1,TYPE,,,0,ME,ME-RO
770110712,2,DIAI,,Millimeter,1,ME,ME-RO
770110712,3,SR,,,0,ME,ME-RO
770110712,4,DIAE,,Millimeter,0,ME,ME-RO
770110712,5,EPJ,,,0,ME,ME-RO
770110713,1,TYPE,,,0,ME,ME-RO
770110713,2,DIAI,,Millimeter,1,ME,ME-RO
770110713,3,SR,,,0,ME,ME-RO
770110713,4,DIAE,,Millimeter,0,ME,ME-RO
770110713,5,EPJ,,,0,ME,ME-RO
770110714,1,TYPE,,,0,ME,ME-RO
770110714,2,DIAI,,Millimeter,1,ME,ME-RO
770110714,3,SR,,,0,ME,ME-RO
770110714,4,DIAE,,Millimeter,0,ME,ME-RO
770110714,5,EPJ,,,0,ME,ME-RO
770110715,1,TYPE,,,0,ME,ME-RO
770110715,2,DIAI,,Millimeter,1,ME,ME-RO
770110715,3,SR,,,0,ME,ME-RO
770110715,4,DIAE,,Millimeter,0,ME,ME-RO
770110715,5,EPJ,,,0,ME,ME-RO
770110717,1,TYPE,,,0,ME,ME-RO
770110717,2,DIAI,,Millimeter,1,ME,ME-RO
770110717,3,SR,,,0,ME,ME-RO
770110717,4,DIAE,,Millimeter,0,ME,ME-RO
770110717,5,EPJ,,,0,ME,ME-RO
770110719,1,TYPE,,,0,ME,ME-RO
770110719,2,DIAI,,Millimeter,1,ME,ME-RO
770110719,3,SR,,,0,ME,ME-RO
770110719,4,DIAE,,Millimeter,0,ME,ME-RO
770110719,5,EPJ,,,0,ME,ME-RO
770110721,1,TYPE,,,0,ME,ME-RO
770110721,2,DIAI,,Millimeter,1,ME,ME-RO
770110721,3,SR,,,0,ME,ME-RO
770110721,4,DIAE,,Millimeter,0,ME,ME-RO
770110721,5,EPJ,,,0,ME,ME-RO
770110722,1,TYPE,,,0,ME,ME-RO
770110722,2,DIAI,,Millimeter,1,ME,ME-RO
770110722,3,SR,,,0,ME,ME-RO
770110722,4,DIAE,,Millimeter,0,ME,ME-RO
770110722,5,EPJ,,,0,ME,ME-RO
770110724,1,TYPE,,,0,ME,ME-RO
770110724,2,DIAI,,Millimeter,1,ME,ME-RO
770110724,3,SR,,,0,ME,ME-RO
770110724,4,DIAE,,Millimeter,0,ME,ME-RO
770110724,5,EPJ,,,0,ME,ME-RO
770110726,1,TYPE,,,0,ME,ME-RO
770110726,2,DIAI,,Millimeter,1,ME,ME-RO
770110726,3,SR,,,0,ME,ME-RO
770110726,4,DIAE,,Millimeter,0,ME,ME-RO
770110726,5,EPJ,,,0,ME,ME-RO
770110731,1,TYPE,,,0,ME,ME-RO
770110731,2,DIAI,,Millimeter,1,ME,ME-RO
770110731,3,SR,,,0,ME,ME-RO
770110731,4,DIAE,,Millimeter,0,ME,ME-RO
770110731,5,EPJ,,,0,ME,ME-RO
770110732,1,TDC,,,0,EL,EL-MO
770110732,2,PUI,,Kilowatt,1,EL,EL-MO
770110732,3,VIT,,,0,EL,EL-MO
770110732,4,FIX,,,0,EL,EL-MO
770110732,5,TEN,,,0,EL,EL-MO
770110925,1,TYPE,,,0,ME,ME-RO
770110925,2,DIAI,,Millimeter,1,ME,ME-RO
770110925,3,SR,,,0,ME,ME-RO
770110925,4,DIAE,,Millimeter,0,ME,ME-RO
770110925,5,EPJ,,,0,ME,ME-RO
770189210,1,TYPE,,,0,ME,ME-RO
770189210,2,DIAI,,Millimeter,1,ME,ME-RO
770189210,3,SR,,,0,ME,ME-RO
770189210,4,DIAE,,Millimeter,0,ME,ME-RO
770189210,5,EPJ,,,0,ME,ME-RO
770189211,1,TYPE,,,0,ME,ME-RO
770189211,2,DIAI,,Millimeter,1,ME,ME-RO
770189211,3,SR,,,0,ME,ME-RO
770189211,4,DIAE,,Millimeter,0,ME,ME-RO
770189211,5,EPJ,,,0,ME,ME-RO
770189213,1,TYPE,,,0,ME,ME-RO
770189213,2,DIAI,,Millimeter,1,ME,ME-RO
770189213,3,SR,,,0,ME,ME-RO
770189213,4,DIAE,,Millimeter,0,ME,ME-RO
770189213,5,EPJ,,,0,ME,ME-RO
770189221,1,TYPE,,,0,ME,ME-RO
770189221,2,DIAI,,Millimeter,1,ME,ME-RO
770189221,3,SR,,,0,ME,ME-RO
770189221,4,DIAE,,Millimeter,0,ME,ME-RO
770189221,5,EPJ,,,0,ME,ME-RO
770189228,1,TYPE,,,0,ME,ME-RO
770189228,2,DIAI,,Millimeter,1,ME,ME-RO
770189228,3,SR,,,0,ME,ME-RO
770189228,4,DIAE,,Millimeter,0,ME,ME-RO
770189228,5,EPJ,,,0,ME,ME-RO
770189246,1,TYPE,,,0,ME,ME-RO
770189246,2,DIAI,,Millimeter,1,ME,ME-RO
770189246,3,SR,,,0,ME,ME-RO
770189246,4,DIAE,,Millimeter,0,ME,ME-RO
770189246,5,EPJ,,,0,ME,ME-RO
770193028,1,TYPE,,,0,ME,ME-RO
770193028,2,DIAI,,Millimeter,1,ME,ME-RO
770193028,3,SR,,,0,ME,ME-RO
770193028,4,DIAE,,Millimeter,0,ME,ME-RO
770193028,5,EPJ,,,0,ME,ME-RO
770196030,1,TYPE,,,0,ME,ME-RO
770196030,2,DIAI,,Millimeter,1,ME,ME-RO
770196030,3,SR,,,0,ME,ME-RO
770196030,4,DIAE,,Millimeter,0,ME,ME-RO
770196030,5,EPJ,,,0,ME,ME-RO
770222027,1,TYPE,,,0,ME,ME-RO
770222027,2,DIAI,,Millimeter,1,ME,ME-RO
770222027,3,SR,,,0,ME,ME-RO
770222027,4,DIAE,,Millimeter,0,ME,ME-RO
770222027,5,EPJ,,,0,ME,ME-RO
770223017,1,TYPE,,,0,ME,ME-RO
770223017,2,DIAI,,Millimeter,1,ME,ME-RO
770223017,3,SR,,,0,ME,ME-RO
770223017,4,DIAE,,Millimeter,0,ME,ME-RO
770223017,5,EPJ,,,0,ME,ME-RO
770223025,1,TYPE,,,0,ME,ME-RO
770223025,2,DIAI,,Millimeter,1,ME,ME-RO
770223025,3,SR,,,0,ME,ME-RO
770223025,4,DIAE,,Millimeter,0,ME,ME-RO
770223025,5,EPJ,,,0,ME,ME-RO
770303916,1,TYPE,,,0,ME,ME-RO
770303916,2,DIAI,,Millimeter,1,ME,ME-RO
770303916,3,SR,,,0,ME,ME-RO
770303916,4,DIAE,,Millimeter,0,ME,ME-RO
770303916,5,EPJ,,,0,ME,ME-RO
770401011,1,TYPE,,,0,ME,ME-RO
770401011,2,DIAI,,Millimeter,1,ME,ME-RO
770401011,3,SR,,,0,ME,ME-RO
770401011,4,DIAE,,Millimeter,0,ME,ME-RO
770401011,5,EPJ,,,0,ME,ME-RO
770402022,1,TYPE,,,0,ME,ME-RO
770402022,2,DIAI,,Millimeter,1,ME,ME-RO
770402022,3,SR,,,0,ME,ME-RO
770402022,4,DIAE,,Millimeter,0,ME,ME-RO
770402022,5,EPJ,,,0,ME,ME-RO
770402025,1,TYPE,,,0,ME,ME-RO
770402025,2,DIAI,,Millimeter,1,ME,ME-RO
770402025,3,SR,,,0,ME,ME-RO
770402025,4,DIAE,,Millimeter,0,ME,ME-RO
770402025,5,EPJ,,,0,ME,ME-RO
770402026,1,TYPE,,,0,ME,ME-RO
770402026,2,DIAI,,Millimeter,1,ME,ME-RO
770402026,3,SR,,,0,ME,ME-RO
770402026,4,DIAE,,Millimeter,0,ME,ME-RO
770402026,5,EPJ,,,0,ME,ME-RO
770402028,1,TYPE,,,0,ME,ME-RO
770402028,2,DIAI,,Millimeter,1,ME,ME-RO
770402028,3,SR,,,0,ME,ME-RO
770402028,4,DIAE,,Millimeter,0,ME,ME-RO
770402028,5,EPJ,,,0,ME,ME-RO
770422012,1,TYPE,,,0,ME,ME-RO
770422012,2,DIAI,,Millimeter,1,ME,ME-RO
770422012,3,SR,,,0,ME,ME-RO
770422012,4,DIAE,,Millimeter,0,ME,ME-RO
770422012,5,EPJ,,,0,ME,ME-RO
770422023,1,TYPE,,,0,ME,ME-RO
770422023,2,DIAI,,Millimeter,1,ME,ME-RO
770422023,3,SR,,,0,ME,ME-RO
770422023,4,DIAE,,Millimeter,0,ME,ME-RO
770422023,5,EPJ,,,0,ME,ME-RO
770422025,1,TYPE,,,0,ME,ME-RO
770422025,2,DIAI,,Millimeter,1,ME,ME-RO
770422025,3,SR,,,0,ME,ME-RO
770422025,4,DIAE,,Millimeter,0,ME,ME-RO
770422025,5,EPJ,,,0,ME,ME-RO
770422026,1,TYPE,,,0,ME,ME-RO
770422026,2,DIAI,,Millimeter,1,ME,ME-RO
770422026,3,SR,,,0,ME,ME-RO
770422026,4,DIAE,,Millimeter,0,ME,ME-RO
770422026,5,EPJ,,,0,ME,ME-RO
770422029,1,TYPE,,,0,ME,ME-RO
770422029,2,DIAI,,Millimeter,1,ME,ME-RO
770422029,3,SR,,,0,ME,ME-RO
770422029,4,DIAE,,Millimeter,0,ME,ME-RO
770422029,5,EPJ,,,0,ME,ME-RO
770423031,1,TYPE,,,0,ME,ME-RO
770423031,2,DIAI,,Millimeter,1,ME,ME-RO
770423031,3,SR,,,0,ME,ME-RO
770423031,4,DIAE,,Millimeter,0,ME,ME-RO
770423031,5,EPJ,,,0,ME,ME-RO
770502012,1,TYPE,,,0,ME,ME-RO
770502012,2,DIAI,,Millimeter,1,ME,ME-RO
770502012,3,SR,,,0,ME,ME-RO
770502012,4,DIAE,,Millimeter,0,ME,ME-RO
770502012,5,EPJ,,,0,ME,ME-RO
770502022,1,TYPE,,,0,ME,ME-RO
770502022,2,DIAI,,Millimeter,1,ME,ME-RO
770502022,3,SR,,,0,ME,ME-RO
770502022,4,DIAE,,Millimeter,0,ME,ME-RO
770502022,5,EPJ,,,0,ME,ME-RO
770502023,1,TYPE,,,0,ME,ME-RO
770502023,2,DIAI,,Millimeter,1,ME,ME-RO
770502023,3,SR,,,0,ME,ME-RO
770502023,4,DIAE,,Millimeter,0,ME,ME-RO
770502023,5,EPJ,,,0,ME,ME-RO
770503019,1,TYPE,,,0,ME,ME-RO
770503019,2,DIAI,,Millimeter,1,ME,ME-RO
770503019,3,SR,,,0,ME,ME-RO
770503019,4,DIAE,,Millimeter,0,ME,ME-RO
770503019,5,EPJ,,,0,ME,ME-RO
770503023,1,TYPE,,,0,ME,ME-RO
770503023,2,DIAI,,Millimeter,1,ME,ME-RO
770503023,3,SR,,,0,ME,ME-RO
770503023,4,DIAE,,Millimeter,0,ME,ME-RO
770503023,5,EPJ,,,0,ME,ME-RO
770503025,1,TYPE,,,0,ME,ME-RO
770503025,2,DIAI,,Millimeter,1,ME,ME-RO
770503025,3,SR,,,0,ME,ME-RO
770503025,4,DIAE,,Millimeter,0,ME,ME-RO
770503025,5,EPJ,,,0,ME,ME-RO
770503027,1,TYPE,,,0,ME,ME-RO
770503027,2,DIAI,,Millimeter,1,ME,ME-RO
770503027,3,SR,,,0,ME,ME-RO
770503027,4,DIAE,,Millimeter,0,ME,ME-RO
770503027,5,EPJ,,,0,ME,ME-RO
770503028,1,TYPE,,,0,ME,ME-RO
770503028,2,DIAI,,Millimeter,1,ME,ME-RO
770503028,3,SR,,,0,ME,ME-RO
770503028,4,DIAE,,Millimeter,0,ME,ME-RO
770503028,5,EPJ,,,0,ME,ME-RO
770503038,1,TYPE,,,0,ME,ME-RO
770503038,2,DIAI,,Millimeter,1,ME,ME-RO
770503038,3,SR,,,0,ME,ME-RO
770503038,4,DIAE,,Millimeter,0,ME,ME-RO
770503038,5,EPJ,,,0,ME,ME-RO
770503730,1,TYPE,,,0,ME,ME-RO
770503730,2,DIAI,,Millimeter,1,ME,ME-RO
770503730,3,SR,,,0,ME,ME-RO
770503730,4,DIAE,,Millimeter,0,ME,ME-RO
770503730,5,EPJ,,,0,ME,ME-RO
770512031,1,TYPE,,,0,ME,ME-RO
770512031,2,DIAI,,Millimeter,1,ME,ME-RO
770512031,3,SR,,,0,ME,ME-RO
770512031,4,DIAE,,Millimeter,0,ME,ME-RO
770512031,5,EPJ,,,0,ME,ME-RO
770522014,1,TYPE,,,0,ME,ME-RO
770522014,2,DIAI,,Millimeter,1,ME,ME-RO
770522014,3,SR,,,0,ME,ME-RO
770522014,4,DIAE,,Millimeter,0,ME,ME-RO
770522014,5,EPJ,,,0,ME,ME-RO
770522017,1,TYPE,,,0,ME,ME-RO
770522017,2,DIAI,,Millimeter,1,ME,ME-RO
770522017,3,SR,,,0,ME,ME-RO
770522017,4,DIAE,,Millimeter,0,ME,ME-RO
770522017,5,EPJ,,,0,ME,ME-RO
770522018,1,TYPE,,,0,ME,ME-RO
770522018,2,DIAI,,Millimeter,1,ME,ME-RO
770522018,3,SR,,,0,ME,ME-RO
770522018,4,DIAE,,Millimeter,0,ME,ME-RO
770522018,5,EPJ,,,0,ME,ME-RO
770522020,1,TYPE,,,0,ME,ME-RO
770522020,2,DIAI,,Millimeter,1,ME,ME-RO
770522020,3,SR,,,0,ME,ME-RO
770522020,4,DIAE,,Millimeter,0,ME,ME-RO
770522020,5,EPJ,,,0,ME,ME-RO
770532009,1,TYPE,,,0,ME,ME-RO
770532009,2,DIAI,,Millimeter,1,ME,ME-RO
770532009,3,SR,,,0,ME,ME-RO
770532009,4,DIAE,,Millimeter,0,ME,ME-RO
770532009,5,EPJ,,,0,ME,ME-RO
770532123,1,TYPE,,,0,ME,ME-RO
770532123,2,DIAI,,Millimeter,1,ME,ME-RO
770532123,3,SR,,,0,ME,ME-RO
770532123,4,DIAE,,Millimeter,0,ME,ME-RO
770532123,5,EPJ,,,0,ME,ME-RO
770532130,1,TYPE,,,0,ME,ME-RO
770532130,2,DIAI,,Millimeter,1,ME,ME-RO
770532130,3,SR,,,0,ME,ME-RO
770532130,4,DIAE,,Millimeter,0,ME,ME-RO
770532130,5,EPJ,,,0,ME,ME-RO
770533120,1,TYPE,,,0,ME,ME-RO
770533120,2,DIAI,,Millimeter,1,ME,ME-RO
770533120,3,SR,,,0,ME,ME-RO
770533120,4,DIAE,,Millimeter,0,ME,ME-RO
770533120,5,EPJ,,,0,ME,ME-RO
770533123,1,TYPE,,,0,ME,ME-RO
770533123,2,DIAI,,Millimeter,1,ME,ME-RO
770533123,3,SR,,,0,ME,ME-RO
770533123,4,DIAE,,Millimeter,0,ME,ME-RO
770533123,5,EPJ,,,0,ME,ME-RO
770533124,1,TYPE,,,0,ME,ME-RO
770533124,2,DIAI,,Millimeter,1,ME,ME-RO
770533124,3,SR,,,0,ME,ME-RO
770533124,4,DIAE,,Millimeter,0,ME,ME-RO
770533124,5,EPJ,,,0,ME,ME-RO
770533125,1,TYPE,,,0,ME,ME-RO
770533125,2,DIAI,,Millimeter,1,ME,ME-RO
770533125,3,SR,,,0,ME,ME-RO
770533125,4,DIAE,,Millimeter,0,ME,ME-RO
770533125,5,EPJ,,,0,ME,ME-RO
770533126,1,TYPE,,,0,ME,ME-RO
770533126,2,DIAI,,Millimeter,1,ME,ME-RO
770533126,3,SR,,,0,ME,ME-RO
770533126,4,DIAE,,Millimeter,0,ME,ME-RO
770533126,5,EPJ,,,0,ME,ME-RO
770533127,1,TYPE,,,0,ME,ME-RO
770533127,2,DIAI,,Millimeter,1,ME,ME-RO
770533127,3,SR,,,0,ME,ME-RO
770533127,4,DIAE,,Millimeter,0,ME,ME-RO
770533127,5,EPJ,,,0,ME,ME-RO
770533205,1,TYPE,,,0,ME,ME-RO
770533205,2,DIAI,,Millimeter,1,ME,ME-RO
770533205,3,SR,,,0,ME,ME-RO
770533205,4,DIAE,,Millimeter,0,ME,ME-RO
770533205,5,EPJ,,,0,ME,ME-RO
770611015,1,TYPE,,,0,ME,ME-RO
770611015,2,DIAI,,Millimeter,1,ME,ME-RO
770611015,3,SR,,,0,ME,ME-RO
770611015,4,DIAE,,Millimeter,0,ME,ME-RO
770611015,5,EPJ,,,0,ME,ME-RO
770611016,1,TYPE,,,0,ME,ME-RO
